DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
DEBUG 2024-05-27 16:12:46,482 font_manager findfont: score(FontEntry(fname='D:\\253502_Kvachenyuk_10\\IGI\\LR5\\HouseholdChemicalsStore\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
